# time_stamp[s], p_RS_R_x[m], p_RS_R_y[m], p_RS_R_z[m], q_RS_w[], q_RS_x[], q_RS_y[], q_RS_z[], v_R_x[m/s], v_R_y[m/s], v_R_z[m/s], gyr_S_x[rad/s], gyr_S_y[rad/s], gyr_S_z[rad/s], acc_S_x[m/s^2], acc_S_y[m/s^2], acc_S_z[m/s^2]
29.305000,0.019786,0.019788,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.310000,0.019790,0.019791,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.315000,0.019793,0.019794,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.320000,0.019796,0.019798,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.325000,0.019800,0.019801,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.330000,0.019803,0.019804,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.335000,0.019806,0.019808,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.340000,0.019810,0.019811,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.345000,0.019813,0.019815,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.350000,0.019817,0.019818,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.355000,0.019820,0.019821,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.360000,0.019823,0.019825,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.365000,0.019827,0.019828,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.370000,0.019830,0.019831,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.375000,0.019833,0.019835,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.380000,0.019837,0.019838,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.385000,0.019840,0.019842,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.390000,0.019844,0.019845,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.395000,0.019847,0.019848,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.400000,0.019850,0.019852,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.405000,0.019854,0.019855,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.410000,0.019857,0.019858,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.415000,0.019860,0.019862,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.420000,0.019864,0.019865,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.425000,0.019867,0.019869,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.430000,0.019871,0.019872,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.435000,0.019874,0.019875,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.440000,0.019877,0.019879,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.445000,0.019881,0.019882,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.450000,0.019884,0.019885,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.455000,0.019887,0.019889,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.460000,0.019891,0.019892,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.465000,0.019894,0.019896,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.470000,0.019898,0.019899,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.475000,0.019901,0.019902,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.480000,0.019904,0.019906,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.485000,0.019908,0.019909,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.490000,0.019911,0.019912,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.495000,0.019914,0.019916,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.500000,0.019918,0.019919,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.505000,0.019921,0.019923,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.510000,0.019925,0.019926,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.515000,0.019928,0.019929,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000125,-0.000125,-1.590997
29.520000,0.019931,0.019933,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.525000,0.019935,0.019936,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.530000,0.019938,0.019939,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.535000,0.019942,0.019943,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.540000,0.019945,0.019946,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.545000,0.019948,0.019950,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.550000,0.019952,0.019953,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.555000,0.019955,0.019956,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.560000,0.019958,0.019960,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.565000,0.019962,0.019963,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.570000,0.019965,0.019966,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.575000,0.019969,0.019970,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.580000,0.019972,0.019973,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.585000,0.019975,0.019977,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.590000,0.019979,0.019980,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.595000,0.019982,0.019983,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.600000,0.019985,0.019987,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.605000,0.019989,0.019990,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.610000,0.019992,0.019993,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.615000,0.019996,0.019997,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.620000,0.019999,0.020000,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.625000,0.020002,0.020004,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.630000,0.020006,0.020007,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.635000,0.020009,0.020010,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.640000,0.020012,0.020014,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.645000,0.020016,0.020017,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.650000,0.020019,0.020020,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.655000,0.020023,0.020024,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.660000,0.020026,0.020027,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.665000,0.020029,0.020031,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.670000,0.020033,0.020034,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.675000,0.020036,0.020037,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.680000,0.020039,0.020041,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.685000,0.020043,0.020044,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.690000,0.020046,0.020047,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.695000,0.020050,0.020051,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.700000,0.020053,0.020054,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.705000,0.020056,0.020058,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.710000,0.020060,0.020061,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.715000,0.020063,0.020064,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.720000,0.020066,0.020068,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.725000,0.020070,0.020071,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.730000,0.020073,0.020075,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.735000,0.020077,0.020078,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.740000,0.020080,0.020081,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.745000,0.020083,0.020085,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.750000,0.020087,0.020088,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000126,-0.000126,-1.590997
29.755000,0.020090,0.020091,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.760000,0.020093,0.020095,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.765000,0.020097,0.020098,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.770000,0.020100,0.020102,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.775000,0.020104,0.020105,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.780000,0.020107,0.020108,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.785000,0.020110,0.020112,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.790000,0.020114,0.020115,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.795000,0.020117,0.020118,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.800000,0.020120,0.020122,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.805000,0.020124,0.020125,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.810000,0.020127,0.020129,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.815000,0.020131,0.020132,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.820000,0.020134,0.020135,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.825000,0.020137,0.020139,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.830000,0.020141,0.020142,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.835000,0.020144,0.020145,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.840000,0.020147,0.020149,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.845000,0.020151,0.020152,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.850000,0.020154,0.020156,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.855000,0.020158,0.020159,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.860000,0.020161,0.020162,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.865000,0.020164,0.020166,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.870000,0.020168,0.020169,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.875000,0.020171,0.020172,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.880000,0.020174,0.020176,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.885000,0.020178,0.020179,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.890000,0.020181,0.020183,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.895000,0.020185,0.020186,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.900000,0.020188,0.020189,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.905000,0.020191,0.020193,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.910000,0.020195,0.020196,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.915000,0.020198,0.020199,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.920000,0.020201,0.020203,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.925000,0.020205,0.020206,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.930000,0.020208,0.020210,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.935000,0.020212,0.020213,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.940000,0.020215,0.020216,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.945000,0.020218,0.020220,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.950000,0.020222,0.020223,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.955000,0.020225,0.020226,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.960000,0.020228,0.020230,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.965000,0.020232,0.020233,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.970000,0.020235,0.020237,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.975000,0.020239,0.020240,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.980000,0.020242,0.020243,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.985000,0.020245,0.020247,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000127,-0.000127,-1.590997
29.990000,0.020249,0.020250,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
29.995000,0.020252,0.020253,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.000000,0.020255,0.020257,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.005000,0.020259,0.020260,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.010000,0.020262,0.020264,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.015000,0.020266,0.020267,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.020000,0.020269,0.020270,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.025000,0.020272,0.020274,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.030000,0.020276,0.020277,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.035000,0.020279,0.020280,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.040000,0.020282,0.020284,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.045000,0.020286,0.020287,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.050000,0.020289,0.020291,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
30.055000,0.020293,0.020294,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000128,-0.000128,-1.590997
